Business Name,Phone,Website,Street,City,State,Rating,Reviews,Emails,Founder Name,LinkedIn Company,LinkedIn Personal,Instagram,Facebook,ABN,Entity Type,Category,Lead Score,Source Search,Research Summary
Captain Obvious Blenheim Dream Home Depot #1413,+64 21 764 5688,https://totally-fake-buyers-1413.example,1 Pretend Parade,Blenheim,Marlborough Region,4.9,353,taylor.testdata@fake-buyers.example,Taylor Testdata,https://www.linkedin.com/company/captain-obvious-blenheim-dream-home-depot-1413,https://www.linkedin.com/in/taylor-testdata,https://www.instagram.com/fake_buyers_1413,https://www.facebook.com/fake.buyers.1413,,,Uncategorised,100,Buyers Agent Blenheim,
Imaginary Rotorua Brick & Giggle #1414,+64 21 883 5059,,3 Test Terrace,Rotorua,Bay of Plenty Region,5,4,,,,,,,,,Uncategorised,27,buyers agent Rotorua,
Certified Fictional Rotorua Dream Home Depot #1415,+64 21 373 3283,https://totally-fake-buyers-1415.example,1 Pretend Parade,Rotorua,Bay of Plenty Region,4.9,60,,,,,,,,,EXCLUDED,45,buyers agent Rotorua,
Banana Republic Paraparaumu Suburb Safari Co #1416,+64 21 829 8846,https://totally-fake-buyers-1416.example,1 Pretend Parade,Paraparaumu,Wellington Region,5,132,,,,,https://www.instagram.com/fake_buyers_1416,https://www.facebook.com/fake.buyers.1416,,,Uncategorised,47,Buyers Agent Kapiti Coast,
Banana Republic Wellington Dream Home Depot #1417,+64 21 796 7036,https://totally-fake-buyers-1417.example,42 Demo Drive,Wellington,Wellington Region,5,160,lead1417@fake-buyers.example,,https://www.linkedin.com/company/banana-republic-wellington-dream-home-depot-1417,,https://www.instagram.com/fake_buyers_1417,https://www.facebook.com/fake.buyers.1417,9429100001416,NZ Limited Company,Property advisor,87,property advisor Wellington,
Quantum Tauranga Off-Market Emporium #1418,+64 21 496 9075,https://totally-fake-buyers-1418.example,99 Sample Square,Tauranga,Bay of Plenty Region,5,1,,,,,,,,,EXCLUDED,37,investment buyers agent Tauranga,
Definitely Not Real Hastings Suburb Safari Co #1419,+64 21 705 4937,https://totally-fake-buyers-1419.example,3 Test Terrace,Hastings,Hawke's Bay Region,5,73,,,,,,,,,EXCLUDED,45,Investment Buyers Agent Hastings,
Captain Obvious Queenstown Advocates Anonymous #1420,+64 21 211 4171,https://totally-fake-buyers-1420.example,,Queenstown,Otago Region,5,1,,Morgan Mock,,,https://www.instagram.com/fake_buyers_1420,https://www.facebook.com/fake.buyers.1420,,,Property advisor,64,Property Strategist Queenstown,
Certified Fictional Christchurch House Hunters Hoax #1421,+64 21 300 4794,https://totally-fake-buyers-1421.example,404 Not Found Road,Christchurch,Canterbury Region,5,32,,,,,,,9429100001420,NZ Limited Company,Uncategorised,44,buyers agent Christchurch,
Totally Fake Auckland Brick & Giggle #1422,+64 21 261 7672,https://totally-fake-buyers-1422.example,88 Placeholder Place,Auckland,Auckland,4.8,23,,,,,,,,,EXCLUDED,42,property consultant Auckland,
Definitely Not Real Wellington Off-Market Emporium #1423,+64 21 637 3272,https://totally-fake-buyers-1423.example,404 Not Found Road,Wellington,Wellington Region,4.9,39,lead1423@fake-buyers.example,,https://www.linkedin.com/company/definitely-not-real-wellington-off-market-emporium-1423,,https://www.instagram.com/fake_buyers_1423,https://www.facebook.com/fake.buyers.1423,9429100001422,NZ Limited Company,Uncategorised,79,buyers agent residential Wellington,
Certified Fictional Porirua Mortgage Mayhem #1424,+64 21 906 1271,https://totally-fake-buyers-1424.example,7 Hogwash Highway,Porirua,Wellington Region,5,1,,,,,https://www.instagram.com/fake_buyers_1424,https://www.facebook.com/fake.buyers.1424,,,Uncategorised,39,Buyers Agent Porirua,
Certified Fictional Tauranga Homes & Hogwash #1425,+64 21 517 2034,https://totally-fake-buyers-1425.example,404 Not Found Road,Tauranga,Bay of Plenty Region,4.9,57,casey.contrived@fake-buyers.example,Casey Contrived,,https://www.linkedin.com/in/casey-contrived,,,9429100001424,NZ Limited Company,Uncategorised,100,buyers advocate Tauranga,
Pretend Masterton Brick & Giggle #1426,+64 21 641 2178,https://totally-fake-buyers-1426.example,7 Hogwash Highway,Masterton,Wellington Region,5,3,,,,,,,,,Uncategorised,37,Buyers Agent Masterton,
Imaginary Whangārei Off-Market Emporium #1427,+64 21 841 6986,https://totally-fake-buyers-1427.example,1 Pretend Parade,Whangārei,Northland Region,4.7,218,,,https://www.linkedin.com/company/imaginary-whang-rei-off-market-emporium-1427,,https://www.instagram.com/fake_buyers_1427,https://www.facebook.com/fake.buyers.1427,,,Uncategorised,47,Buyers Agent Whangarei,
Suspiciously Legit Palmerston North Off-Market Emporium #1428,+64 21 261 1974,https://totally-fake-buyers-1428.example,404 Not Found Road,Palmerston North,Manawatū-Whanganui Region,5,59,casey.contrived@fake-buyers.example,Casey Contrived,,,https://www.instagram.com/fake_buyers_1428,https://www.facebook.com/fake.buyers.1428,9429100001427,NZ Limited Company,Uncategorised,99,buyers agent Palmerston North,
Quantum Hamilton Suburb Safari Co #1429,+64 21 319 5683,https://totally-fake-buyers-1429.example,88 Placeholder Place,Hamilton,Waikato Region,5,2,pat.faux@fake-buyers.example,Pat Faux,https://www.linkedin.com/company/quantum-hamilton-suburb-safari-co-1429,https://www.linkedin.com/in/pat-faux,https://www.instagram.com/fake_buyers_1429,https://www.facebook.com/fake.buyers.1429,9429100001428,Australian Private Company,Uncategorised,97,buyers advocate Hamilton,
Quantum Queenstown Suburb Safari Co #1430,+64 21 805 5884,https://totally-fake-buyers-1430.example,,Queenstown,Otago Region,5,10,,,,,,,,,EXCLUDED,39,Property Consultant Queenstown,
Suspiciously Legit Dunedin Brick & Giggle #1431,+64 21 352 2404,https://totally-fake-buyers-1431.example,42 Demo Drive,Dunedin,Otago Region,5,4,,Quinn Quip,,,https://www.instagram.com/fake_buyers_1431,https://www.facebook.com/fake.buyers.1431,,,Uncategorised,59,property acquisition Dunedin,
Suspiciously Legit Christchurch House Hunters Hoax #1432,+64 21 956 1151,https://totally-fake-buyers-1432.example,123 Fake Street,Christchurch,Canterbury Region,4.7,14,,,,,https://www.instagram.com/fake_buyers_1432,https://www.facebook.com/fake.buyers.1432,9429100001431,NZ Limited Company,Uncategorised,40,buyers agent Christchurch,
Pretend Christchurch Mortgage Mayhem #1433,+64 21 892 4375,https://totally-fake-buyers-1433.example,404 Not Found Road,Christchurch,Canterbury Region,4.9,46,,,,,https://www.instagram.com/fake_buyers_1433,https://www.facebook.com/fake.buyers.1433,,,Uncategorised,44,property acquisition Christchurch,
Certified Fictional Wellington Brick & Giggle #1434,+64 21 906 5282,https://totally-fake-buyers-1434.example,1 Pretend Parade,Wellington,Wellington Region,5,27,,,,,,,,,EXCLUDED,42,property advisor Wellington,
Absolutely Made Up Queenstown House Hunters Hoax #1435,,https://totally-fake-buyers-1435.example,99 Sample Square,Queenstown,Otago Region,4.9,27,,,https://www.linkedin.com/company/absolutely-made-up-queenstown-house-hunters-hoax-1435,,https://www.instagram.com/fake_buyers_1435,https://www.facebook.com/fake.buyers.1435,,,Uncategorised,37,Buyers Agent Queenstown,
Definitely Not Real Ashburton Brick & Giggle #1436,+64 21 164 1991,https://totally-fake-buyers-1436.example,42 Demo Drive,Ashburton,Waitaha,5,10,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_1436,https://www.facebook.com/fake.buyers.1436,,,Property advisor,96,Property Strategist Ashburton,
Banana Republic Hamilton Buyers Agency #1437,+64 21 537 2454,https://totally-fake-buyers-1437.example,3 Test Terrace,Hamilton,Waikato Region,4.9,199,,Quinn Quip,,https://www.linkedin.com/in/quinn-quip,https://www.instagram.com/fake_buyers_1437,https://www.facebook.com/fake.buyers.1437,,,Uncategorised,70,buyers agent Hamilton,
Imaginary Whanganui Dream Home Depot #1438,+64 21 475 4631,https://totally-fake-buyers-1438.example,123 Fake Street,Whanganui,Manawatū-Whanganui Region,4,8,,Jordan Jokester,,,,https://www.facebook.com/fake.buyers.1438,,,Property advisor,55,Property Advisor Whanganui,
Absolutely Made Up New Plymouth Dream Home Depot #1439,+64 21 133 3834,https://totally-fake-buyers-1439.example,3 Test Terrace,New Plymouth,Taranaki Region,5,1,jordan.jokester@fake-buyers.example,Jordan Jokester,https://www.linkedin.com/company/absolutely-made-up-new-plymouth-dream-home-depot-1439,,https://www.instagram.com/fake_buyers_1439,https://www.facebook.com/fake.buyers.1439,9429100001438,Australian Private Company,Uncategorised,94,buyers agent New Plymouth,
Banana Republic Nelson Advocates Anonymous #1440,+64 21 465 9077,https://totally-fake-buyers-1440.example,42 Demo Drive,Nelson,Nelson Region,5,4,,,https://www.linkedin.com/company/banana-republic-nelson-advocates-anonymous-1440,,https://www.instagram.com/fake_buyers_1440,https://www.facebook.com/fake.buyers.1440,9429100001439,Australian Private Company,Uncategorised,44,buyers agent Nelson,
Quantum Ashburton Homes & Hogwash #1441,+64 21 174 6451,https://totally-fake-buyers-1441.example,1 Pretend Parade,Ashburton,Canterbury Region,4.3,6,,,https://www.linkedin.com/company/quantum-ashburton-homes-hogwash-1441,,,https://www.facebook.com/fake.buyers.1441,,,Uncategorised,33,Buyers Agent Ashburton,
Certified Fictional Mosgiel Buyers Agency #1442,+64 21 870 9141,https://totally-fake-buyers-1442.example,1 Pretend Parade,Mosgiel,Otago Region,4.5,53,,,https://www.linkedin.com/company/certified-fictional-mosgiel-buyers-agency-1442,,https://www.instagram.com/fake_buyers_1442,https://www.facebook.com/fake.buyers.1442,,,Uncategorised,47,Property Buyers Agency Dunedin,
Totally Fake Jack's Point Mortgage Mayhem #1443,+64 21 775 8700,https://totally-fake-buyers-1443.example,404 Not Found Road,Jack's Point,Otago Region,5,95,jamie.jest@fake-buyers.example,Jamie Jest,,https://www.linkedin.com/in/jamie-jest,,,,,Uncategorised,98,Property Consultant Queenstown,
Totally Fake Upper Hutt Dream Home Depot #1444,+64 21 274 7347,https://totally-fake-buyers-1444.example,3 Test Terrace,Upper Hutt,Wellington Region,,,,,,,,,,,Investment BA,25,Investment Buyers Agent Upper Hutt,
Suspiciously Legit Masterton Buyers Agency #1445,+64 21 943 3619,https://totally-fake-buyers-1445.example,42 Demo Drive,Masterton,Wellington Region,5,89,,,,,,,,,EXCLUDED,45,Investment Buyers Agent Masterton,
Imaginary Hamilton Off-Market Emporium #1446,+64 21 397 2736,https://totally-fake-buyers-1446.example,123 Fake Street,Hamilton,Waikato Region,4.1,28,riley.rubbish@fake-buyers.example,Riley Rubbish,https://www.linkedin.com/company/imaginary-hamilton-off-market-emporium-1446,https://www.linkedin.com/in/riley-rubbish,https://www.instagram.com/fake_buyers_1446,https://www.facebook.com/fake.buyers.1446,9429100001445,Australian Private Company,Uncategorised,95,buyers agent Hamilton,
Quantum Porirua Homes & Hogwash #1447,+64 21 898 8518,,3 Test Terrace,Porirua,Wellington Region,5,5,,,,,,,,,Uncategorised,27,Buyers Agent Porirua,
Banana Republic Upper Hutt Dream Home Depot #1448,+64 21 270 7026,https://totally-fake-buyers-1448.example,123 Fake Street,Upper Hutt,Wellington Region,5,14,,Sam Sample,,https://www.linkedin.com/in/sam-sample,,https://www.facebook.com/fake.buyers.1448,,,Uncategorised,62,Buyers Agent Upper Hutt,
Pretend Tauranga Homes & Hogwash #1449,+64 21 988 4133,https://totally-fake-buyers-1449.example,7 Hogwash Highway,Tauranga,Bay of Plenty Region,5,5,,Pat Faux,,,,https://www.facebook.com/fake.buyers.1449,9429100001448,Australian Private Company,Uncategorised,59,buyers agent Tauranga,
Pretend Hamilton Property Shenanigans #1450,+64 21 328 1027,https://totally-fake-buyers-1450.example,123 Fake Street,Hamilton,Waikato Region,4.9,51,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_1450,,9429100001449,Australian Private Company,Uncategorised,99,buyers agent Hamilton,
Captain Obvious Nelson Homes & Hogwash #1451,+64 21 505 7907,https://totally-fake-buyers-1451.example,3 Test Terrace,Nelson,Nelson Region,4.5,102,,,https://www.linkedin.com/company/captain-obvious-nelson-homes-hogwash-1451,,https://www.instagram.com/fake_buyers_1451,https://www.facebook.com/fake.buyers.1451,9429100001450,Australian Private Company,Uncategorised,49,buyers agent Nelson,
Absolutely Made Up Paraparaumu Homes & Hogwash #1452,+64 21 328 3578,https://totally-fake-buyers-1452.example,404 Not Found Road,Paraparaumu,Wellington Region,3.4,5,,Morgan Mock,,,,,,,Property advisor,47,Property Advisor Kapiti Coast,
Absolutely Made Up Christchurch Suburb Safari Co #1453,,https://totally-fake-buyers-1453.example,99 Sample Square,Christchurch,Canterbury Region,4.9,83,,,https://www.linkedin.com/company/absolutely-made-up-christchurch-suburb-safari-co-1453,,https://www.instagram.com/fake_buyers_1453,https://www.facebook.com/fake.buyers.1453,9429100001452,Australian Private Company,Uncategorised,42,buyers advocate Christchurch,
Imaginary Gisborne Homes & Hogwash #1454,+64 21 887 7251,https://totally-fake-buyers-1454.example,404 Not Found Road,Gisborne,Gisborne Region,5,9,quinn.quip@fake-buyers.example,Quinn Quip,https://www.linkedin.com/company/imaginary-gisborne-homes-hogwash-1454,,https://www.instagram.com/fake_buyers_1454,https://www.facebook.com/fake.buyers.1454,,,Uncategorised,92,Buyers Agent Gisborne,
Suspiciously Legit Queenstown Dream Home Depot #1455,+64 21 718 3165,https://totally-fake-buyers-1455.example,99 Sample Square,Queenstown,Otago Region,4.8,151,,Jamie Jest,,,,https://www.facebook.com/fake.buyers.1455,,,Property advisor,70,Property Advisor Queenstown,
Imaginary Hamilton Suburb Safari Co #1456,+64 21 620 9414,https://totally-fake-buyers-1456.example,42 Demo Drive,Hamilton,Waikato Region,4.5,39,morgan.mock@fake-buyers.example,Morgan Mock,,,https://www.instagram.com/fake_buyers_1456,https://www.facebook.com/fake.buyers.1456,9429100001455,NZ Limited Company,Uncategorised,93,property buyers agency Hamilton,
Imaginary Christchurch Dream Home Depot #1457,+64 21 121 7031,https://totally-fake-buyers-1457.example,3 Test Terrace,Christchurch,Canterbury Region,5,5,,,https://www.linkedin.com/company/imaginary-christchurch-dream-home-depot-1457,,https://www.instagram.com/fake_buyers_1457,https://www.facebook.com/fake.buyers.1457,,,Property advisor,47,property strategist Christchurch,
Certified Fictional Whangārei Advocates Anonymous #1458,+64 21 468 7623,https://totally-fake-buyers-1458.example,404 Not Found Road,Whangārei,Northland Region,5,24,alex.alias@fake-buyers.example,Alex Alias,https://www.linkedin.com/company/certified-fictional-whang-rei-advocates-anonymous-1458,https://www.linkedin.com/in/alex-alias,https://www.instagram.com/fake_buyers_1458,https://www.facebook.com/fake.buyers.1458,,,Uncategorised,100,Buyers Agent Whangarei,
Quantum Auckland Suburb Safari Co #1459,+64 21 219 7560,,3 Test Terrace,Auckland,Auckland,4.9,37,,,,,,,,,EXCLUDED,32,property consultant Auckland,
Suspiciously Legit Wānaka Dream Home Depot #1460,+64 21 240 6669,https://totally-fake-buyers-1460.example,1 Pretend Parade,Wānaka,Otago Region,3.7,3,,,,,,,,,EXCLUDED,26,Property Consultant Wanaka,
Captain Obvious Napier Off-Market Emporium #1461,+64 21 361 9304,https://totally-fake-buyers-1461.example,1 Pretend Parade,Napier,Hawke's Bay Region,1,1,lead1461@fake-buyers.example,,https://www.linkedin.com/company/captain-obvious-napier-off-market-emporium-1461,,https://www.instagram.com/fake_buyers_1461,https://www.facebook.com/fake.buyers.1461,,,Uncategorised,57,Property Acquisition Napier,
Imaginary Tauranga Mortgage Mayhem #1462,+64 21 973 6850,https://totally-fake-buyers-1462.example,99 Sample Square,Tauranga,Bay of Plenty Region,5,10,,,,,,,9429100001461,Individual/Sole Trader,Uncategorised,41,buyers agent Tauranga,
Definitely Not Real Upper Hutt Homes & Hogwash #1463,+64 21 940 6799,https://totally-fake-buyers-1463.example,88 Placeholder Place,Upper Hutt,Wellington Region,5,60,,Riley Rubbish,,https://www.linkedin.com/in/riley-rubbish,,https://www.facebook.com/fake.buyers.1463,,,Uncategorised,68,Property Consultant Upper Hutt,
Quantum Hamilton Homes & Hogwash #1464,+64 21 859 6200,https://totally-fake-buyers-1464.example,88 Placeholder Place,Hamilton,Waikato Region,3.7,82,,,,,,,,,EXCLUDED,34,property acquisition Hamilton,
Definitely Not Real Rotorua Brick & Giggle #1465,+64 21 632 4847,https://totally-fake-buyers-1465.example,404 Not Found Road,Rotorua,Bay of Plenty Region,4.9,21,sam.sample@fake-buyers.example,Sam Sample,https://www.linkedin.com/company/definitely-not-real-rotorua-brick-giggle-1465,https://www.linkedin.com/in/sam-sample,https://www.instagram.com/fake_buyers_1465,https://www.facebook.com/fake.buyers.1465,9429100001464,NZ Limited Company,Uncategorised,100,buyers agent Rotorua,
Definitely Not Real Gisborne Mortgage Mayhem #1466,+64 21 550 7118,https://totally-fake-buyers-1466.example,1 Pretend Parade,Gisborne,Gisborne Region,4.8,30,lead1466@fake-buyers.example,,https://www.linkedin.com/company/definitely-not-real-gisborne-mortgage-mayhem-1466,,https://www.instagram.com/fake_buyers_1466,https://www.facebook.com/fake.buyers.1466,,,Uncategorised,77,Property Acquisition Gisborne,
Definitely Not Real Palmerston North Dream Home Depot #1467,+64 21 849 1298,https://totally-fake-buyers-1467.example,99 Sample Square,Palmerston North,Manawatū-Whanganui Region,4.6,13,jamie.jest@fake-buyers.example,Jamie Jest,,,https://www.instagram.com/fake_buyers_1467,https://www.facebook.com/fake.buyers.1467,,,Uncategorised,88,property acquisition Palmerston North,
Certified Fictional Taupō Dream Home Depot #1468,+64 21 785 7400,https://totally-fake-buyers-1468.example,88 Placeholder Place,Taupō,Waikato Region,5,2,lead1468@fake-buyers.example,,,,https://www.instagram.com/fake_buyers_1468,https://www.facebook.com/fake.buyers.1468,,,Uncategorised,69,Buyers Agent Taupo,
Certified Fictional Queenstown Buyers Agency #1469,+64 21 447 8135,https://totally-fake-buyers-1469.example,,Queenstown,Otago Region,5,107,alex.alias@fake-buyers.example,Alex Alias,,,https://www.instagram.com/fake_buyers_1469,https://www.facebook.com/fake.buyers.1469,,,Uncategorised,97,Property Buyers Agency Queenstown,
